"","latitude","longitude","date","year","time_frame"
"3510",41.7661094666,-82.6269454956,2017-07-21,2017,"T2"
"3511",30.1894416667,-93.2648916667,2017-10-07,2017,"T2"
"3512",30.2166703703,-92.9594421387,2017-10-01,2017,"T2"
"3513",44.4809221368,-77.2991394997,2017-10-05,2017,"T2"
"3514",41.7627697046,-82.7700336345,2013-05-21,2013,"T2"
"3515",36.25435803,-86.68802166,2017-09-26,2017,"T2"
"3516",42.3183333333,-90.3940666667,2017-08-19,2017,"T2"
"3517",28.8506256833,-82.3862088271,2017-10-03,2017,"T2"
"3518",38.4819641586,-90.8246478438,2017-07-29,2017,"T2"
"3519",30.5959215448,-91.0994365448,2017-09-30,2017,"T2"
"3520",43.2688864707,-79.8914743843,2017-09-30,2017,"T2"
"3521",42.7871697679,-73.0242494571,2017-09-28,2017,"T2"
"3522",44.4579,-78.3675,2017-09-28,2017,"T2"
"3523",40.8173682265,-73.949831575,2017-08-30,2017,"T2"
"3524",44.9465833333,-75.7229683333,2017-08-21,2017,"T2"
"3525",44.4657635639,-77.3198032379,2017-09-27,2017,"T2"
"3526",30.189295,-93.2649,2017-09-27,2017,"T2"
"3527",43.5446032644,-80.2165567875,2013-09-12,2013,"T2"
"3528",44.012781123,-73.171732127,2017-09-26,2017,"T2"
"3529",43.1804966667,-80.2651666667,2017-09-26,2017,"T2"
"3530",28.358128281,-81.591526866,2017-08-20,2017,"T2"
"3531",30.3699987,-91.1045565,2017-09-17,2017,"T2"
"3532",30.3449600758,-91.8873810207,2017-09-24,2017,"T2"
"3533",43.4405833333,-80.6340333333,2017-09-24,2017,"T2"
"3534",44.4830042191,-77.2964143753,2017-09-24,2017,"T2"
"3535",44.4829736007,-77.2960710526,2017-09-24,2017,"T2"
"3536",44.4829429824,-77.2963285446,2017-09-24,2017,"T2"
"3537",44.4828817457,-77.29637146,2017-09-24,2017,"T2"
"3538",44.4828205089,-77.2964143753,2017-09-24,2017,"T2"
"3539",44.4826291436,-77.2963178158,2017-09-24,2017,"T2"
"3540",44.4825870431,-77.2963446379,2017-09-24,2017,"T2"
"3541",29.5730388,-82.6068833,2017-09-23,2017,"T2"
"3542",44.6920649063,-73.3419245486,2017-09-23,2017,"T2"
"3543",29.5806888538,-82.6103394852,2017-09-22,2017,"T2"
"3544",43.9966736817,-77.6845407486,2012-08-17,2012,"T2"
"3545",42.6203146084,-80.453851148,2017-09-21,2017,"T2"
"3546",29.61418,-82.4155416667,2017-09-22,2017,"T2"
"3547",44.0338922421,-73.4072703123,2017-09-20,2017,"T2"
"3548",40.4204089198,-79.846751913,2017-09-21,2017,"T2"
"3549",42.2632692274,-83.0758570433,2017-09-21,2017,"T2"
"3550",42.6202008556,-80.4540379506,2017-09-21,2017,"T2"
"3551",44.4791232192,-77.3026478291,2017-09-20,2017,"T2"
"3552",44.4360369344,-77.3461747169,2017-09-19,2017,"T2"
"3553",42.0967453,-91.2868379,2017-07-28,2017,"T2"
"3554",44.4795551177,-77.3015213013,2017-09-20,2017,"T2"
"3555",44.4784221623,-77.3017573357,2017-09-20,2017,"T2"
"3556",40.8595859875,-74.1626342049,2017-09-16,2017,"T2"
"3557",44.4815039026,-77.2977876663,2017-06-07,2017,"T2"
"3558",43.9848870822,-77.7378528068,2017-09-17,2017,"T2"
"3559",39.0151963902,-85.6391533431,2013-07-19,2013,"T2"
"3560",44.487305933,-77.2884106636,2017-09-16,2017,"T2"
"3561",30.3679534095,-89.1901089997,2017-09-17,2017,"T2"
"3562",45.562845393,-73.9497234147,2017-09-16,2017,"T2"
"3563",44.4825296333,-77.2964572906,2017-09-15,2017,"T2"
"3564",44.4809068271,-77.2988820076,2017-09-15,2017,"T2"
"3565",44.4360551287,-77.3461586237,2017-09-15,2017,"T2"
"3566",44.0107189819,-78.957195282,2017-09-12,2017,"T2"
"3567",41.8170380252,-87.6945354332,2017-09-13,2017,"T2"
"3568",40.8600892599,-73.93384885,2017-09-12,2017,"T2"
"3569",40.8607561618,-73.9337193169,2017-09-12,2017,"T2"
"3570",40.1446237451,-83.0301463394,2017-07-21,2017,"T2"
"3571",45.0668810506,-74.7839033496,2017-09-12,2017,"T2"
"3572",44.4795289374,-77.3015427589,2017-09-11,2017,"T2"
"3573",45.0159368911,-74.7825304457,2017-09-11,2017,"T2"
"3574",41.7550822417,-82.6862758398,2017-08-31,2017,"T2"
"3575",44.0152251208,-73.175798356,2017-09-11,2017,"T2"
"3576",40.861106793,-73.9337377229,2017-09-10,2017,"T2"
"3577",36.2900990295,-75.7971772847,2017-09-10,2017,"T2"
"3578",41.9842622332,-73.3525993829,2017-09-09,2017,"T2"
"3579",30.29096454,-91.23284904,2017-09-10,2017,"T2"
"3580",41.9391866667,-82.5164633333,2017-09-09,2017,"T2"
"3581",26.9508283333,-82.3508133333,2017-09-09,2017,"T2"
"3582",40.8602033333,-73.9338616667,2017-09-09,2017,"T2"
"3583",30.7035568496,-84.1925493535,2017-09-09,2017,"T2"
"3584",38.4762183333,-90.80545,2017-08-30,2017,"T2"
"3585",30.695366,-88.039891,2017-09-08,2017,"T2"
"3586",27.55639518,-82.50617013,2017-09-08,2017,"T2"
"3587",27.6997912271,-82.7357560523,2017-05-21,2017,"T2"
"3588",29.682255,-82.6059416667,2017-09-07,2017,"T2"
"3589",45.0608186716,-74.7825300586,2017-09-07,2017,"T2"
"3590",36.1208289649,-84.8141795397,2017-09-07,2017,"T2"
"3591",43.2842419672,-79.9024194852,2017-09-07,2017,"T2"
"3592",43.390673138,-80.736520439,2017-08-29,2017,"T2"
"3593",35.1667695153,-93.6468601227,2017-09-03,2017,"T2"
"3594",43.2841682434,-79.9027786255,2017-09-06,2017,"T2"
"3595",44.5905830762,-73.1901156387,2017-08-24,2017,"T2"
"3596",43.2402454767,-89.8108506203,2017-08-27,2017,"T2"
"3597",27.38512,-82.5606166667,2017-09-05,2017,"T2"
"3598",30.31384584,-87.42679464,2017-09-05,2017,"T2"
"3599",44.6925096,-93.0626284,2017-09-04,2017,"T2"
"3600",44.0338864572,-73.4072756767,2017-09-02,2017,"T2"
"3601",28.504479,-80.972259,2017-09-02,2017,"T2"
"3602",45.2031999521,-93.4877473444,2017-07-26,2017,"T2"
"3603",43.4207466667,-91.01036945,2017-09-03,2017,"T2"
"3604",41.8817208247,-74.012317586,2017-09-04,2017,"T2"
"3605",42.1026634512,-72.8139326949,2017-09-04,2017,"T2"
"3606",43.8312817886,-79.5894241333,2017-08-30,2017,"T2"
"3607",35.3439462396,-75.4481041743,2017-09-03,2017,"T2"
"3608",42.8011905984,-80.5052865968,2017-09-02,2017,"T2"
"3609",41.9269309223,-82.5143623352,2017-08-06,2017,"T2"
"3610",42.0565266667,-73.3534333333,2017-09-01,2017,"T2"
"3611",26.9507166667,-82.35083,2017-09-01,2017,"T2"
"3612",32.6750288974,-79.945471611,2017-08-30,2017,"T2"
"3613",39.739795,-84.0100083333,2017-08-31,2017,"T2"
"3614",39.740045,-84.0097361167,2017-08-31,2017,"T2"
"3615",44.9023912699,-76.0958436733,2017-08-30,2017,"T2"
"3616",44.4811200528,-77.3044717312,2017-08-30,2017,"T2"
"3617",36.1853250871,-86.5927965576,2017-08-24,2017,"T2"
"3618",40.6999977529,-74.5626492645,2017-08-30,2017,"T2"
"3619",43.3536109924,-80.9913864136,2017-08-29,2017,"T2"
"3620",30.2125971172,-92.0304732492,2017-08-30,2017,"T2"
"3621",43.2397236,-79.8952945,2017-08-30,2017,"T2"
"3622",42.8139836016,-80.5849040487,2017-08-29,2017,"T2"
"3623",41.5278366667,-70.6585083333,2017-08-29,2017,"T2"
"3624",27.9322223663,-81.5713882446,2017-08-29,2017,"T2"
"3625",44.1283882,-73.329568,2017-08-25,2017,"T2"
"3626",41.5301057983,-71.0664796829,2017-08-28,2017,"T2"
"3627",40.7573443,-89.5749329,2010-07-31,2010,"T2"
"3628",44.4523016667,-78.059815,2017-08-12,2017,"T2"
"3629",40.0749417933,-82.51706399,2017-08-27,2017,"T2"
"3630",43.6486490432,-84.6958473569,2017-08-27,2017,"T2"
"3631",40.835025,-81.9381116667,2017-08-27,2017,"T2"
"3632",42.9415166667,-81.2334583333,2017-08-27,2017,"T2"
"3633",43.6289316415,-72.9395982027,2017-08-27,2017,"T2"
"3634",44.9025947512,-76.0963112232,2017-08-26,2017,"T2"
"3635",44.1546364727,-79.9015363032,2017-08-26,2017,"T2"
"3636",44.4210683309,-78.283743225,2017-08-26,2017,"T2"
"3637",26.9459366667,-82.3303533333,2017-08-26,2017,"T2"
"3638",42.8554383333,-79.73182,2017-08-20,2017,"T2"
"3639",42.855415,-79.7318283333,2017-08-20,2017,"T2"
"3640",43.8372079,-79.508276,2017-08-25,2017,"T2"
"3641",45.2819323343,-73.6037074104,2017-08-25,2017,"T2"
"3642",29.2161533333,-82.0531611667,2017-08-12,2017,"T2"
"3643",28.5563888414,-82.377859354,2017-08-20,2017,"T2"
"3644",43.1433328747,-81.5408679972,2017-08-22,2017,"T2"
"3645",41.8939423236,-73.6942517572,2017-08-12,2017,"T2"
"3646",44.21203712,-78.2604409,2017-08-23,2017,"T2"
"3647",30.45456067,-91.00749344,2017-08-20,2017,"T2"
"3648",38.5906176882,-92.2333568993,2017-08-23,2017,"T2"
"3649",43.383803121,-73.6140972075,2017-08-23,2017,"T2"
"3650",28.8332817453,-82.34397052,2017-08-23,2017,"T2"
"3651",43.6540725,-88.1768517,2017-08-23,2017,"T2"
"3652",44.033867174,-73.4072542191,2017-08-22,2017,"T2"
"3653",38.4763077559,-90.8258890648,2017-07-17,2017,"T2"
"3654",33.9947385428,-81.0666356669,2017-08-21,2017,"T2"
"3655",41.4201213328,-73.9572196692,2017-08-22,2017,"T2"
"3656",29.988230858,-90.080437353,2017-08-22,2017,"T2"
"3657",40.8613916667,-73.9335716667,2017-08-21,2017,"T2"
"3658",44.7729016471,-76.1828577518,2017-08-21,2017,"T2"
"3659",39.4730292153,-77.434509475,2017-08-21,2017,"T2"
"3660",44.1952666667,-73.3637466667,2017-08-21,2017,"T2"
"3661",44.3331707535,-79.8742103577,2017-08-21,2017,"T2"
"3662",43.3021138709,-80.1663880937,2017-08-21,2017,"T2"
"3663",30.4375503861,-91.1815261514,2017-08-21,2017,"T2"
"3664",44.1953166667,-73.3638833333,2017-08-21,2017,"T2"
"3665",39.35167978,-84.31548356,2017-08-20,2017,"T2"
"3666",44.3007263428,-78.3313346003,2017-08-20,2017,"T2"
"3667",29.5734322904,-82.4295050564,2017-08-20,2017,"T2"
"3668",30.5423423784,-91.9734842296,2017-08-19,2017,"T2"
"3669",43.0069102078,-73.6486298567,2017-08-20,2017,"T2"
"3670",44.377634218,-73.6841030326,2017-08-20,2017,"T2"
"3671",42.58820601,-76.71056969,2017-08-20,2017,"T2"
"3672",43.3188136359,-80.0555647062,2017-08-19,2017,"T2"
"3673",45.1562908692,-76.3336676359,2017-08-19,2017,"T2"
"3674",41.9623633333,-93.5553366667,2017-08-19,2017,"T2"
"3675",30.3838333333,-90.56778,2017-08-19,2017,"T2"
"3676",44.6406695294,-73.3496581391,2017-08-19,2017,"T2"
"3677",44.9024733674,-76.0960165821,2017-08-19,2017,"T2"
"3678",44.7420962223,-73.3280584218,2017-08-19,2017,"T2"
"3679",40.8601416667,-73.933875,2017-08-19,2017,"T2"
"3680",45.1541043096,-76.0087631189,2017-08-16,2017,"T2"
"3681",40.2139811049,-76.9642065565,2016-08-29,2016,"T2"
"3682",41.35367,-81.611277,2016-07-18,2016,"T2"
"3683",41.4107008,-81.7072542,2015-08-13,2015,"T2"
"3684",41.7832522,-87.578253,2017-08-15,2017,"T2"
"3685",41.8016033333,-88.035225,2017-08-16,2017,"T2"
"3686",42.40809,-71.3299983333,2017-08-16,2017,"T2"
"3687",29.61931821,-82.3283073096,2017-08-15,2017,"T2"
"3688",43.6438133333,-73.3930416667,2017-08-15,2017,"T2"
"3689",43.6440444811,-73.393152238,2017-08-15,2017,"T2"
"3690",28.6297068,-82.3522212,2017-08-12,2017,"T2"
"3691",43.3859967694,-80.9810965461,2017-08-13,2017,"T2"
"3692",42.4343656262,-76.533510982,2017-08-14,2017,"T2"
"3693",41.9259497222,-82.5138363889,2017-08-12,2017,"T2"
"3694",44.8492616667,-93.3357866667,2017-08-14,2017,"T2"
"3695",39.626305,-84.1147695,2017-07-21,2017,"T2"
"3696",43.542104,-80.211347,2017-06-21,2017,"T2"
"3697",41.7537716235,-74.131492227,2017-08-14,2017,"T2"
"3698",30.5879626914,-85.195269472,2015-09-10,2015,"T2"
"3699",44.5514421182,-77.933060489,2017-08-13,2017,"T2"
"3700",42.4568166667,-82.8742833333,2017-08-11,2017,"T2"
"3701",43.5640799068,-80.2388832439,2017-08-14,2017,"T2"
"3702",36.0307764873,-86.3723373483,2017-08-12,2017,"T2"
"3703",44.7473789591,-73.3142052591,2017-08-13,2017,"T2"
"3704",43.5522,-80.0529721667,2017-08-13,2017,"T2"
"3705",44.9688058871,-92.9907917976,2017-08-13,2017,"T2"
"3706",44.2005348206,-89.843421936,2017-08-13,2017,"T2"
"3707",42.9178482896,-85.6076785605,2017-08-13,2017,"T2"
"3708",44.7791374,-93.1577679,2017-08-11,2017,"T2"
"3709",44.6967805835,-93.0545603153,2017-08-11,2017,"T2"
"3710",40.013727,-75.190989,2017-08-13,2017,"T2"
"3711",29.2161583333,-82.052195,2017-08-01,2017,"T2"
"3712",40.2647208892,-84.4849920273,2017-08-12,2017,"T2"
"3713",41.963575,-82.526379,2005-01-02,2005,"T2"
"3714",42.8433226515,-83.5058487766,2017-08-12,2017,"T2"
"3715",38.9733638429,-90.5449738261,2017-08-12,2017,"T2"
"3716",41.4825883333,-87.5330666667,2017-08-08,2017,"T2"
"3717",26.9507666667,-82.350845,2017-08-11,2017,"T2"
"3718",29.35066294,-81.73278881,2017-08-11,2017,"T2"
"3719",42.2568137,-83.0341237,2017-08-10,2017,"T2"
"3720",44.740399,-91.1676975,2017-07-31,2017,"T2"
"3721",40.0691776,-75.7197565,2013-08-23,2013,"T2"
"3722",44.22234146,-91.46735148,2017-08-10,2017,"T2"
"3723",42.8864468,-78.8783689,2017-08-10,2017,"T2"
"3724",42.7739405286,-73.6931107588,2017-08-10,2017,"T2"
"3725",43.3133110908,-84.164481461,2017-08-09,2017,"T2"
"3726",43.1870633333,-79.52272,2015-05-28,2015,"T2"
"3727",45.2071580987,-75.2270706351,2017-08-09,2017,"T2"
"3728",30.305840324,-92.0102044354,2017-07-27,2017,"T2"
"3729",44.7696493345,-76.2626266479,2017-08-09,2017,"T2"
"3730",41.0333101346,-73.748206517,2017-08-09,2017,"T2"
"3731",43.1160079332,-78.3699184516,2017-08-08,2017,"T2"
"3732",29.6202712,-82.3058694,2017-08-08,2017,"T2"
"3733",32.5673628382,-80.1800856027,2017-08-07,2017,"T2"
"3734",45.1953902771,-92.7851361036,2017-08-07,2017,"T2"
"3735",41.7832522,-87.578253,2017-08-05,2017,"T2"
"3736",40.4395478858,-90.750243701,2017-07-20,2017,"T2"
"3737",44.0009888883,-77.1255028333,2017-08-06,2017,"T2"
"3738",44.3300333333,-73.2444033333,2017-08-07,2017,"T2"
"3739",44.4792610106,-77.3024868965,2017-06-21,2017,"T2"
"3740",42.4497916667,-76.4715633333,2017-08-06,2017,"T2"
"3741",44.693353617,-73.3414399633,2017-08-06,2017,"T2"
"3742",30.1174138333,-81.7012633333,2017-08-06,2017,"T2"
"3743",43.4177872131,-80.1226123455,2017-08-06,2017,"T2"
"3744",44.7791374,-93.1577679,2017-08-04,2017,"T2"
"3745",36.0304526552,-75.6807071565,2017-08-06,2017,"T2"
"3746",42.4012289497,-85.3882023095,2017-08-05,2017,"T2"
"3747",42.8158526852,-84.3570394542,2017-08-05,2017,"T2"
"3748",42.2556909756,-83.0482991452,2017-08-05,2017,"T2"
"3749",42.6021386276,-79.112213551,2015-09-29,2015,"T2"
"3750",43.4163113889,-80.337815,2017-08-03,2017,"T2"
"3751",37.1903777778,-91.2774972222,2017-07-29,2017,"T2"
"3752",42.51764009,-85.53864736,2017-08-02,2017,"T2"
"3753",43.2789514333,-85.7320332202,2017-08-02,2017,"T2"
"3754",43.2156762,-79.7953593,2017-07-29,2017,"T2"
"3755",44.1545444166,-79.9017371473,2017-08-01,2017,"T2"
"3756",33.9331333333,-81.0279016667,2017-07-25,2017,"T2"
"3757",39.4366238819,-91.3373708725,2017-07-25,2017,"T2"
"3758",44.8752918,-91.940068,2017-07-30,2017,"T2"
"3759",45.0011715,-91.7901326,2017-07-30,2017,"T2"
"3760",43.0838727396,-88.899132907,2017-07-29,2017,"T2"
"3761",39.2727193656,-84.4677800407,2017-07-30,2017,"T2"
"3762",43.3843198245,-80.3536799872,2017-05-30,2017,"T2"
"3763",43.1040265561,-77.3199528473,2011-08-16,2011,"T2"
"3764",43.0377910613,-83.6285998207,2017-07-29,2017,"T2"
"3765",42.9116089999,-88.474882,2017-07-27,2017,"T2"
"3766",30.5861852285,-91.030549776,2017-07-28,2017,"T2"
"3767",29.8858928914,-81.3102975861,2017-07-27,2017,"T2"
"3768",25.72149,-80.2683838,2014-04-10,2014,"T2"
"3769",44.5542666667,-92.5261833333,2017-07-22,2017,"T2"
"3770",43.998875,-91.5872333333,2017-07-27,2017,"T2"
"3771",41.7832522,-87.578253,2017-07-25,2017,"T2"
"3772",39.5780588836,-86.1726798207,2017-07-26,2017,"T2"
"3773",32.0367361667,-81.0574583333,2017-07-22,2017,"T2"
"3774",38.5897876052,-92.232597023,2017-07-25,2017,"T2"
"3775",30.3799991608,-87.0822219849,2017-07-24,2017,"T2"
"3776",37.3378139,-80.3252535,2017-07-16,2017,"T2"
"3777",42.674868339,-91.401174254,2017-07-23,2017,"T2"
"3778",41.9290201027,-82.5104999542,2017-07-21,2017,"T2"
"3779",41.9692365282,-82.5333309174,2017-07-21,2017,"T2"
"3780",44.8644696968,-92.7983002179,2017-07-22,2017,"T2"
"3781",44.1552744728,-79.9048502372,2017-06-19,2017,"T2"
"3782",27.786525,-80.4144283333,2017-07-21,2017,"T2"
"3783",40.0568838773,-83.7929981947,2017-07-19,2017,"T2"
"3784",39.7854881596,-86.1249223301,2017-07-20,2017,"T2"
"3785",39.6310383333,-82.568175,2017-07-19,2017,"T2"
"3786",36.0657778333,-86.728225,2017-07-17,2017,"T2"
"3787",38.9270527778,-92.3889055556,2017-07-09,2017,"T2"
"3788",42.5648163889,-80.2668480556,2014-08-23,2014,"T2"
"3789",29.5117578939,-81.7206303421,2017-06-18,2017,"T2"
"3790",39.8351283333,-86.682205,2017-07-17,2017,"T2"
"3791",42.267955,-83.0775971667,2017-07-16,2017,"T2"
"3792",39.8075133333,-83.8896033333,2017-07-17,2017,"T2"
"3793",38.9977033333,-83.42157,2017-07-17,2017,"T2"
"3794",29.1326530594,-81.3639253378,2017-07-16,2017,"T2"
"3795",39.9101980962,-84.2904760503,2017-07-16,2017,"T2"
"3796",29.9178666667,-90.1095055,2017-07-16,2017,"T2"
"3797",29.848386,-81.263809,2017-07-09,2017,"T2"
"3798",39.6790164943,-84.5181905545,2017-07-15,2017,"T2"
"3799",44.7721389825,-76.2322854996,2015-05-21,2015,"T2"
"3800",27.0908889771,-80.2961502075,2017-07-15,2017,"T2"
"3801",30.0060330564,-90.0924098958,2017-07-15,2017,"T2"
"3802",30.0060999021,-90.0923687407,2017-07-15,2017,"T2"
"3803",38.9722783333,-86.8127833333,2017-07-12,2017,"T2"
"3804",39.9874992371,-82.6977767944,2017-07-13,2017,"T2"
"3805",30.4428812,-91.1445536,2017-07-12,2017,"T2"
"3806",29.8662682,-90.10128522,2017-07-12,2017,"T2"
"3807",38.42164563,-83.99352562,2017-07-12,2017,"T2"
"3808",27.989225,-81.8584666667,2017-07-08,2017,"T2"
"3809",27.0909748077,-80.2961425781,2017-07-10,2017,"T2"
"3810",27.5141666667,-82.7118216667,2017-07-09,2017,"T2"
"3811",30.5195827399,-91.0359852379,2017-07-08,2017,"T2"
"3812",38.5906325962,-92.2297257185,2017-07-07,2017,"T2"
"3813",42.6007354439,-84.5938682604,2017-05-29,2017,"T2"
"3814",42.1771066,-84.0925682,2017-05-29,2017,"T2"
"3815",27.984405,-81.8589083333,2017-07-02,2017,"T2"
"3816",28.3932133333,-81.4148116667,2017-07-02,2017,"T2"
"3817",27.9376486,-81.5758554,2011-08-05,2011,"T2"
"3818",44.6917637623,-73.3416840436,2017-07-02,2017,"T2"
"3819",30.99387,-91.3641366667,2017-07-01,2017,"T2"
"3820",41.2300564576,-89.3363571167,2015-08-22,2015,"T2"
"3821",44.2023377161,-78.588698266,2017-06-22,2017,"T2"
"3822",36.257095,-86.8280866667,2017-06-28,2017,"T2"
"3823",45.2096991133,-75.2293811072,2017-06-26,2017,"T2"
"3824",41.9406189743,-82.51940757,2012-05-11,2012,"T2"
"3825",30.2166583333,-92.9592366667,2017-06-22,2017,"T2"
"3826",35.5237978032,-82.7797607338,2017-06-10,2017,"T2"
"3827",44.3987431054,-84.0356254578,2017-06-15,2017,"T2"
"3828",44.436258042,-75.8848150224,2017-06-14,2017,"T2"
"3829",38.3048714445,-90.2518893571,2017-06-19,2017,"T2"
"3830",43.1054533333,-89.8061916667,2017-06-16,2017,"T2"
"3831",42.9112363889,-81.2662063889,2017-06-16,2017,"T2"
"3832",42.2656784,-83.0785739,2011-08-08,2011,"T2"
"3833",29.4878785805,-81.2418998157,2017-06-15,2017,"T2"
"3834",44.4923482,-76.0195998,2017-06-14,2017,"T2"
"3835",43.8097229004,-73.2474975586,2017-06-14,2017,"T2"
"3836",43.661053403,-88.1597095728,2017-06-12,2017,"T2"
"3837",43.3952839007,-80.0638639928,2017-06-10,2017,"T2"
"3838",42.2140124,-82.7892982,2017-06-11,2017,"T2"
"3839",44.1149966142,-73.3389543464,2017-06-11,2017,"T2"
"3840",42.6881666667,-80.3482583333,2016-06-24,2016,"T2"
"3841",44.6946275539,-73.3424609904,2017-06-08,2017,"T2"
"3842",26.1371476769,-81.7272762767,2017-04-22,2017,"T2"
"3843",44.3430147222,-73.1241380556,2017-06-08,2017,"T2"
"3844",42.6609536,-81.80435658,2017-05-27,2017,"T2"
"3845",43.5737175566,-73.4062439918,2017-06-07,2017,"T2"
"3846",42.38907,-84.1106111667,2017-05-29,2017,"T2"
"3847",43.2485900235,-81.82539504,2017-06-04,2017,"T2"
"3848",43.3472835971,-80.1200141806,2017-06-02,2017,"T2"
"3849",43.6617533333,-73.392,2017-06-02,2017,"T2"
"3850",42.6633360447,-81.807522475,2017-05-30,2017,"T2"
"3851",38.43378,-92.2150333333,2017-05-28,2017,"T2"
"3852",42.0256962758,-73.90778359,2017-05-27,2017,"T2"
"3853",41.4090302778,-81.8838583889,2017-05-27,2017,"T2"
"3854",30.3036015206,-89.7597739862,2017-05-24,2017,"T2"
"3855",44.285,-78.0461666667,2012-08-11,2012,"T2"
"3856",38.5900089197,-92.232854515,2017-05-20,2017,"T2"
"3857",41.4090231944,-81.8838956944,2017-05-18,2017,"T2"
"3858",31.2787083333,-84.2940133333,2017-05-15,2017,"T2"
"3859",38.7177075169,-90.6982702107,2017-05-15,2017,"T2"
"3860",45.2563925947,-76.1376142502,2016-08-07,2016,"T2"
"3861",45.4556110342,-75.6618762016,2014-08-20,2014,"T2"
"3862",38.5268362201,-84.3964646687,2017-05-14,2017,"T2"
"3863",36.5775299072,-93.820892334,2017-05-11,2017,"T2"
"3864",30.8504822262,-93.3434327148,2016-09-16,2016,"T2"
"3865",29.6119416667,-82.3434833333,2017-05-10,2017,"T2"
"3866",28.8015033333,-82.5869916667,2017-04-02,2017,"T2"
"3867",41.754361405,-82.637679241,2015-07-24,2015,"T2"
"3868",44.2907264409,-77.792196236,2012-08-18,2012,"T2"
"3869",43.3400364309,-80.1443624496,2012-05-12,2012,"T2"
"3870",41.9251428782,-82.5093841553,2012-05-10,2012,"T2"
"3871",44.781147492,-76.232813894,2016-08-25,2016,"T2"
"3872",29.6822783333,-82.605605,2017-05-02,2017,"T2"
"3873",43.4162681,-80.1107531,2016-08-01,2016,"T2"
"3874",30.0551888333,-81.817345,2017-04-29,2017,"T2"
"3875",42.3642729162,-72.5325226268,2014-08-08,2014,"T2"
"3876",45.2103863343,-75.2322292147,2014-09-14,2014,"T2"
"3877",38.2166333333,-84.869705,2016-08-28,2016,"T2"
"3878",30.1874861,-93.2485555,2017-04-18,2017,"T2"
"3879",25.629095,-80.430795,2017-04-18,2017,"T2"
"3880",25.9716735687,-80.1914643031,2017-04-18,2017,"T2"
"3881",25.7735533333,-80.3990166667,2017-04-15,2017,"T2"
"3882",25.61574319,-80.30674281,2017-04-14,2017,"T2"
"3883",28.9730347786,-82.0162280091,2017-04-14,2017,"T2"
"3884",25.679242189,-80.4482889175,2016-08-21,2016,"T2"
"3885",29.6685224092,-82.238656729,2017-03-28,2017,"T2"
"3886",43.266386,-79.9428883,2016-08-01,2016,"T2"
"3887",29.7085438589,-93.9094161987,2017-04-05,2017,"T2"
"3888",32.44323736,-93.66300753,2017-04-09,2017,"T2"
"3889",42.5610701242,-80.2845132351,2000-08-20,2000,"T2"
"3890",41.7313549101,-82.6728057861,2008-08-02,2008,"T2"
"3891",44.375388953,-76.3926815987,2014-06-09,2014,"T2"
"3892",43.8082772091,-72.210550457,2012-07-22,2012,"T2"
"3893",32.4962416667,-86.1851966667,2017-03-24,2017,"T2"
"3894",29.6686366667,-82.2387,2017-03-20,2017,"T2"
"3895",27.9379033333,-81.57843,2017-03-14,2017,"T2"
"3896",41.1138025,-83.6883961,2016-08-10,2016,"T2"
"3897",27.6456635,-82.7163188,2017-03-03,2017,"T2"
"3898",44.8252566122,-93.112830054,2009-08-23,2009,"T2"
"3899",25.8395252228,-80.1860275269,2017-03-08,2017,"T2"
"3900",25.7386815698,-80.3093300404,2017-03-04,2017,"T2"
"3901",41.914587076,-82.5105857849,2016-09-03,2016,"T2"
"3902",41.96828833,-82.5311422348,2016-09-03,2016,"T2"
"3903",25.615834,-80.307018,2017-02-22,2017,"T2"
"3904",41.9391085104,-82.5189971924,2016-09-18,2016,"T2"
"3905",43.4998552566,-79.9985897541,2016-06-01,2016,"T2"
"3906",43.3318561133,-80.1026809216,2015-08-11,2015,"T2"
"3907",42.2932234,-82.7117164,2015-08-03,2015,"T2"
"3908",42.1121678,-82.4614674,2016-06-27,2016,"T2"
"3909",40.0583238,-74.4056612,2013-08-10,2013,"T2"
"3910",26.499457,-80.21236,2017-01-15,2017,"T2"
"3911",26.4992858,-80.2123401,2017-01-13,2017,"T2"
"3912",25.6055298609,-80.4024124146,2016-12-26,2016,"T2"
"3913",42.3301235463,-84.1219711304,2013-07-25,2013,"T2"
"3914",26.3842796255,-80.0694998168,2016-12-26,2016,"T2"
"3915",42.691640706,-82.4026375043,2016-05-26,2016,"T2"
"3916",26.665245,-80.1419916667,2016-12-13,2016,"T2"
"3917",41.9780964231,-87.7410650253,2015-09-03,2015,"T2"
"3918",42.4705695548,-87.9346239567,2003-08-22,2003,"T2"
"3919",42.9917985667,-72.5323811535,2012-08-21,2012,"T2"
"3920",43.0136850375,-88.485817904,2016-09-02,2016,"T2"
"3921",27.2100604168,-81.3506698608,2016-10-22,2016,"T2"
"3922",29.98389985,-90.07437925,2016-11-12,2016,"T2"
"3923",30.761310793,-86.7478726963,2012-08-08,2012,"T2"
"3924",43.4056892222,-80.4374542222,2014-09-10,2014,"T2"
"3925",42.0279632,-74.2697469,2016-08-13,2016,"T2"
"3926",38.9030208,-78.1925951,2011-09-03,2011,"T2"
"3927",45.3859122102,-75.7032390266,2014-08-17,2014,"T2"
"3928",43.9396431,-76.861191,2007-09-15,2007,"T2"
"3929",44.361152387,-72.3213352024,2016-08-27,2016,"T2"
"3930",40.0769213672,-86.0223037006,2016-10-04,2016,"T2"
